,Id,Fold1-TierI,Fold1-seed0,Fold1-seed1,Fold1-seed2,Fold1-seed3,Fold1-seed4,Fold2-TierI,Fold2-seed0,Fold2-seed1,Fold2-seed2,Fold2-seed3,Fold2-seed4,Fold3-TierI,Fold3-seed0,Fold3-seed1,Fold3-seed2,Fold3-seed3,Fold3-seed4,Fold4-TierI,Fold4-seed0,Fold4-seed1,Fold4-seed2,Fold4-seed3,Fold4-seed4,Fold5-TierI,Fold5-seed0,Fold5-seed1,Fold5-seed2,Fold5-seed3,Fold5-seed4
2677,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007389_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2678,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007389_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2679,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007389_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2680,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007389_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2681,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000644_06m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2682,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000644_02m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2683,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000644_03m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2684,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000644_01m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2685,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000644_04m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2686,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000644_05m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2687,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007350_02m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2688,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007350_04m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2689,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007350_03m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2690,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007350_01m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2691,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007306_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2692,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007306_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2693,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007306_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2694,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007306_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2695,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007456_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2696,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007456_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2697,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007456_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2698,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007456_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2699,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_08m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2700,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2701,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_07m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2702,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2703,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2704,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_05m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2705,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_06m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2706,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-000646_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2707,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007387_03m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2708,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007387_01m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2709,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007387_02m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2710,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007387_04m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2711,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007325_02m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2712,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007325_03m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2713,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007325_04m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2714,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007325_01m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2715,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007290_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2716,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007290_05m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2717,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007290_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2718,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007290_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2719,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007290_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2720,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007426_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2721,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007426_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2722,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007426_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2723,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007426_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2724,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007253_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2725,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007253_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2726,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007253_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2727,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007253_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2728,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007295_03m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2729,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007295_04m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2730,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007295_01m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2731,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007295_02m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2732,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007417_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2733,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007417_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2734,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007417_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2735,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007417_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2736,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007302_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2737,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007302_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2738,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007302_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2739,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007302_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2740,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007302_05m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2741,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007308_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2742,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007308_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2743,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007308_05m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2744,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007308_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2745,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007308_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2746,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007361_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,train,train,N,train,train
2747,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007361_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,train,train,N,train,train
2748,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007361_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,train,train,N,train,train
2749,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007361_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,train,train,N,train,train
2750,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007348_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2751,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007348_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2752,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007348_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2753,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007348_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2754,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_07m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2755,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_06m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2756,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_08m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2757,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_03m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2758,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_02m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2759,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_01m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2760,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_04m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2761,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001489_05m.jpg,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2762,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007328_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2763,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007328_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2764,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007328_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2765,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007328_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2766,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007252_02m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,train,train,train,train,train,,U2 test,U2 test,N,U2 test,U2 test
2767,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007252_03m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,train,train,train,train,train,,U2 test,U2 test,N,U2 test,U2 test
2768,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007252_01m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,train,train,train,train,train,,U2 test,U2 test,N,U2 test,U2 test
2769,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007252_04m.jpg,Train,,,,,,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,train,train,train,train,train,,U2 test,U2 test,N,U2 test,U2 test
2770,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007375_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2771,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007375_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2772,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007375_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2773,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007375_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2774,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007405_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2775,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007405_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2776,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007405_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2777,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007405_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2778,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007246_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2779,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007246_05m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2780,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007246_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2781,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007246_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2782,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007246_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2783,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007357_05m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2784,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007357_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2785,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007357_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2786,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007357_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2787,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007357_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2788,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_04m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2789,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_08m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2790,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_07m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2791,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_02m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2792,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_03m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2793,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_01m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2794,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_05m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2795,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-001530_06m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2796,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007393_03m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2797,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007393_04m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2798,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007393_02m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2799,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007393_01m.jpg,Train,,,,,,Train,,,,,,Train,train,train,train,train,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2800,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007452_04m.jpg,Train,,,,,,Train,,,,,,Train,train,K test,K test,K test,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2801,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007452_03m.jpg,Train,,,,,,Train,,,,,,Train,train,K test,K test,K test,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2802,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007452_02m.jpg,Train,,,,,,Train,,,,,,Train,train,K test,K test,K test,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2803,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007452_01m.jpg,Train,,,,,,Train,,,,,,Train,train,K test,K test,K test,train,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2804,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007411_04m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2805,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007411_01m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2806,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007411_03m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
2807,/opt/ImageBase/AWS_sync/cropped/aedes/japonicus/JHU-007411_02m.jpg,Train,,,,,,Train,,,,,,Train,,,,,,Train,,,,,,,U2 test,U2 test,N,U2 test,U2 test
